"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MarkDavidsonAfr: Please everyone, for the love of all things sensible, read and understand this point by Dr Lerato.  The vaccines are r…",FALSE,0,NA,2021-12-06 14:50:53,FALSE,NA,"1467869155869315073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Annx4",3,TRUE,FALSE,NA,NA
"Makes the rich richer and sick sicker.
#vaccine https://t.co/PuHGy18wk6",FALSE,0,NA,2021-12-06 14:50:45,FALSE,NA,"1467869122969182220",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JustFacts_SA",0,FALSE,FALSE,NA,NA
"RT @legionxgroup: 🚨#AustraliaHasFallen🚨 (Christine Anderson / EU-Parliament Member #Expose #NWO AGENDA) #ConspiracyTheories #corruption #De…",FALSE,0,NA,2021-12-06 14:50:26,FALSE,NA,"1467869045139525633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CanadianCranky",89,TRUE,FALSE,NA,NA
"Don't forget this Saturday is our pop up vaccine clinic with our friends from @CommuniCareSA. See post below for mo… https://t.co/6MoJjxkwjC",FALSE,1,NA,2021-12-06 14:50:21,TRUE,NA,"1467869023727763456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMoucoulis",1,FALSE,FALSE,NA,NA
"Get your COVID-19 Vaccine Booster
Opposite Julphar Towers

NOW OPEN! 
Sunday to Thursday (10am to 6pm)

For more in… https://t.co/dwsHpG8LfX",FALSE,0,NA,2021-12-06 14:50:11,TRUE,NA,"1467868982799585280",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","RAKHospital",0,FALSE,FALSE,NA,NA
"No jabs for the elites. Just the plebs. #CovidVaccine #COVIDVaccination #COVIDVaccineKids #COVIDVaccineMandate… https://t.co/6PSZDbSv1M",FALSE,2,NA,2021-12-06 14:49:47,TRUE,NA,"1467868881096216583",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ModeLydian",1,FALSE,FALSE,NA,NA
"Let's protect the dead from the spread of COVID-19!

#funeral #funeralhome #funny #humor #satire #parody #COVID… https://t.co/9Ul1rY8A1x",FALSE,0,NA,2021-12-06 14:49:26,TRUE,NA,"1467868792269197312",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","the_wokeless",0,FALSE,FALSE,NA,NA
"We have updated our #COVID19 clinic times and locations. See below to find the best option for you and your family.… https://t.co/oK7H4K5bNq",FALSE,13,NA,2021-12-06 14:49:21,TRUE,NA,"1467868770349862917",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColumbusHealth",5,FALSE,FALSE,NA,NA
"#Baltimore #Maryland, go get your #COVID19 #vaccine now. Go #GetBoosted now. Get your kids #vaccinated. The emergen… https://t.co/bosmtUqQWk",FALSE,10,NA,2021-12-06 14:49:21,TRUE,NA,"1467868769590595589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tmprowell",2,FALSE,FALSE,NA,NA
".@NYCMayor #BillDeBlasio says a new #COVID19 #vaccine protocol is taking effect in #NewYork whereby all private sec… https://t.co/v8wSXB0rdi",FALSE,0,NA,2021-12-06 14:48:58,TRUE,NA,"1467868674728112137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valerieseckler",0,FALSE,FALSE,NA,NA
"Pure politics, a mayoral dictate that will never go into effect... De Blasio imposes #vaccine mandates on private-s… https://t.co/53tQsUr6ao",FALSE,3,NA,2021-12-06 14:48:55,TRUE,NA,"1467868662514307076",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScottWRasmussen",0,FALSE,FALSE,NA,NA
"RT @NST_Online: #NSTnation The government has decided to donate 559,200 #AstraZeneca #vaccine doses to #Bangladesh and 283,400 doses to #La…",FALSE,0,NA,2021-12-06 14:48:19,FALSE,NA,"1467868511070527494",NA,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","viralvideovlogs",3,TRUE,FALSE,NA,NA
"RT @NST_Online: #NSTnation The government has decided to donate 559,200 #AstraZeneca #vaccine doses to #Bangladesh and 283,400 doses to #La…",FALSE,0,NA,2021-12-06 14:48:17,FALSE,NA,"1467868503818469376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biluVeil",3,TRUE,FALSE,NA,NA
"As conservatives already know, getting on the left's 'Nice List' is nothing but a fool's errand anyway.… https://t.co/Biv4INmlDa",FALSE,4,NA,2021-12-06 14:48:03,TRUE,NA,"1467868443999445004",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","conserv_tribune",2,FALSE,FALSE,NA,NA
"RT @TTCSP: General John Allen stressed the importance of global #vaccine #equity, particularly in the global South.

#GTTS21
@Derasatbh",FALSE,0,NA,2021-12-06 14:48:03,FALSE,NA,"1467868443932246018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FHaikal12",4,TRUE,FALSE,NA,NA
"RT @MCRI_for_kids: With #Victorian children soon to benefit from the COVID-19 #vaccine, MCRI Professor @Fiona_M_Russell  and @telethonkids…",FALSE,0,NA,2021-12-06 14:48:01,FALSE,NA,"1467868434595598336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MeehanElisabeth",15,TRUE,FALSE,NA,NA
"@PresidencyZA is THIS  👇🏾 WHY we have to PAY for a PCR test??? But the #vaccine is FREE!!!! Rather MAKE THE PCR TES… https://t.co/WeC7FsiP1f",FALSE,0,"PresidencyZA",2021-12-06 14:47:51,TRUE,NA,"1467868394582126598","40839292","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","one_liner_girl",0,FALSE,FALSE,NA,NA
"Getting the #COVID19 #vaccine is not only #safe and #effective it is also the best way and proven way to… https://t.co/DxH7EoWaWk",FALSE,0,NA,2021-12-06 14:47:33,TRUE,NA,"1467868318010855429",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BoosterMeHarder",0,FALSE,FALSE,NA,NA
"RT @_f4vl: 'The UK’s medicines regulator is set to announce a decision on whether to vaccinate children aged five to 11 as early as next we…",FALSE,0,NA,2021-12-06 14:47:04,FALSE,NA,"1467868195029536768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisLancashir3",10,TRUE,FALSE,NA,NA
"As he's in the way out @NYCMayor @BilldeBlasio drops this vaccine mandate on @ericadamsfornyc. People should get va… https://t.co/vaXd692pwm",FALSE,0,NA,2021-12-06 14:46:40,TRUE,NA,"1467868095574335488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StructuralHole",0,FALSE,FALSE,NA,NA
"According Mayor DiBlasio, New York City will implement a sweeping vaccine mandate for all private employers that wi… https://t.co/wYwK6cxioJ",FALSE,0,NA,2021-12-06 14:46:25,TRUE,NA,"1467868034819932161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlorinaLaw",0,FALSE,FALSE,NA,NA
"RT @mcspocky: Anti-vaxxers hate Dr. Fauci because he uses actual facts &amp; science, unlike Faux Noise.
#VaccinesWork #Vaccine https://t.co/RG…",FALSE,0,NA,2021-12-06 14:46:20,FALSE,NA,"1467868014376747009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ButlerRunner",49,TRUE,FALSE,NA,NA
"RT @gianlucac1: @CrossWordsCW going on air on Omicron

on wednensday @ 6pm

out in the evening

@ThManfredi, me and  some guests

#Epi
#Imm…",FALSE,0,NA,2021-12-06 14:46:16,FALSE,NA,"1467867996291051527",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bicidiario",4,TRUE,FALSE,NA,NA
"RT @legionxgroup: 🚨#AustraliaHasFallen🚨 (Christine Anderson / EU-Parliament Member #Expose #NWO AGENDA) #ConspiracyTheories #corruption #De…",FALSE,0,NA,2021-12-06 14:46:02,FALSE,NA,"1467867937902145545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zodiacBTC",89,TRUE,FALSE,NA,NA
"RT @Djdjdj12390: Discharged from hospital today with pericarditis medication and and told to limit exercise for a couple of weeks. Chest pa…",FALSE,0,NA,2021-12-06 14:45:54,FALSE,NA,"1467867905278857219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aranaudaniel",2,TRUE,FALSE,NA,NA
"🇺🇸 All of my staff at @HubBucket Inc and @ProsumerSoft LLC are FULLY #Vaccinated 

✅ 1st #COVID19 #Vaccine Shot/Jab… https://t.co/MDZt2XUjZG",FALSE,2,NA,2021-12-06 14:45:45,TRUE,NA,"1467867866099851267",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rosenchild",2,FALSE,FALSE,NA,NA
"RT @BlackbrightNews: WHAT SOURCES CAN WE TRUST? https://t.co/YpeQTXVSfj via @YouTube #trustedsources #VaccineSideEffects #vaccine",FALSE,0,NA,2021-12-06 14:45:34,FALSE,NA,"1467867820340006913",NA,"<a href=""https://twitter.com/FreeBet13"" rel=""nofollow"">Retweetteuse</a>","4Tchat",1,TRUE,FALSE,NA,NA
"RT @CNBCTV18Live: New York City will implement a sweeping #vaccine mandate for all private employers, with effect from December 27 https://…",FALSE,0,NA,2021-12-06 14:45:31,FALSE,NA,"1467867806666428420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corporate_veeru",2,TRUE,FALSE,NA,NA
"RT @DrToddWo: So proud of our @kidspluspgh team which has given 1st &amp; 2nd doses of #COVID19 #vaccine to ~1500 kids ages 5-11 yrs old!
This…",FALSE,0,NA,2021-12-06 14:45:01,FALSE,NA,"1467867680157822981",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfSomashekhar",4,TRUE,FALSE,NA,NA
"RT @GuernseyPete: We owe the anti-vax, anti-mask campaigners a debt of gratitude.

They demonstrate just how easily public opinion can be m…",FALSE,0,NA,2021-12-06 14:44:50,FALSE,NA,"1467867634456739843",NA,"<a href=""https://twitter.com/FreeBet13"" rel=""nofollow"">Retweetteuse</a>","4Tchat",1,TRUE,FALSE,NA,NA
"#NewYork mayor announces #vaccine #mandate for private-sector employers #SmartNews #omicron  https://t.co/HBJoPrEABq",FALSE,0,NA,2021-12-06 14:44:15,FALSE,NA,"1467867486913589251",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarijuanaName",0,FALSE,FALSE,NA,NA
"RT @CNBCTV18News: 'WHO’s SAGE committee to meet on Dec 16 to assess EUA for Serum's Covovax, dossiers being examined,' says WHO Chief Scien…",FALSE,0,NA,2021-12-06 14:43:57,FALSE,NA,"1467867413865762822",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","randzparedes",16,TRUE,FALSE,NA,NA
"RT @sabrinafranza: In a HUGE move, Mayor de Blasio announces first in the nation vaccine mandate for *private companies, kicking in Dec 27t…",FALSE,0,NA,2021-12-06 14:43:55,FALSE,NA,"1467867404399267843",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brian_heyman",5,TRUE,FALSE,NA,NA
"So proud of our @kidspluspgh team which has given 1st &amp; 2nd doses of #COVID19 #vaccine to ~1500 kids ages 5-11 yrs… https://t.co/M1B0WEbMdG",FALSE,24,NA,2021-12-06 14:43:14,TRUE,NA,"1467867232793473028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrToddWo",4,FALSE,FALSE,NA,NA
"RT @DwightEvansPA: Proud to support the Bangladesh community in West Philly with a #vaccination clinic at their masjid yesterday. Get the #…",FALSE,0,NA,2021-12-06 14:43:06,FALSE,NA,"1467867200484741121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarmoSteph",4,TRUE,FALSE,NA,NA
"Imagine if in 1 year everyone is having 1 shot a month and it doubles by law annually but so does the dosage of the… https://t.co/noA6Zb8Ly2",FALSE,0,NA,2021-12-06 14:42:45,TRUE,NA,"1467867110101585920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CarDemolisher",0,FALSE,FALSE,NA,NA
"WHAT SOURCES CAN WE TRUST? https://t.co/YpeQTXVSfj via @YouTube #trustedsources #VaccineSideEffects #vaccine",FALSE,0,NA,2021-12-06 14:42:36,FALSE,NA,"1467867073862934529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlackbrightNews",1,FALSE,FALSE,NA,NA
"RT @gianlucac1: @CrossWordsCW going on air on Omicron

on wednensday @ 6pm

out in the evening

@ThManfredi, me and  some guests

#Epi
#Imm…",FALSE,0,NA,2021-12-06 14:42:36,FALSE,NA,"1467867073200144386",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sbatecaz",4,TRUE,FALSE,NA,NA
"Democrats told me not to take the #TRUMP #vaccine 

I'm just taking their advice....",FALSE,0,NA,2021-12-06 14:42:28,FALSE,NA,"1467867038500757512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bigboy00715",0,FALSE,FALSE,NA,NA
"RT @Djdjdj12390: Discharged from hospital today with pericarditis medication and and told to limit exercise for a couple of weeks. Chest pa…",FALSE,0,NA,2021-12-06 14:42:20,FALSE,NA,"1467867006355578882",NA,"<a href=""https://twitter.com/FreeBet13"" rel=""nofollow"">Retweetteuse</a>","4Tchat",2,TRUE,FALSE,NA,NA
"We owe the anti-vax, anti-mask campaigners a debt of gratitude.

They demonstrate just how easily public opinion ca… https://t.co/YU1RYNyEsq",FALSE,1,NA,2021-12-06 14:42:17,TRUE,NA,"1467866993797783554",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuernseyPete",1,FALSE,FALSE,NA,NA
"With what is happening to the Federal #Vaccine #Mandate in the courts, how does the Bozo in #NYC think he can get a… https://t.co/b8WjmkenGo",FALSE,0,NA,2021-12-06 14:42:14,TRUE,NA,"1467866981344890885",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rojowo",0,FALSE,FALSE,NA,NA
"This is absolutely horrendous. Young athletes dying or harmed after #covid #vaccine  https://t.co/vjVI7m5Mnx",FALSE,0,NA,2021-12-06 14:42:02,FALSE,NA,"1467866932359667712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miramar68",0,FALSE,FALSE,NA,NA
"#NewYorkCity   to impose a #vaccine  mandate for all private sector employers from December 27 as a preemptive meas… https://t.co/AiFa55JXE1",FALSE,1,NA,2021-12-06 14:41:40,TRUE,NA,"1467866836884549635",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SmritiS24856750",0,FALSE,FALSE,NA,NA
"RT @highervibe369: The ""guru"" @SadhguruJV talking about reducing the population at UN conference, like he did at WEF. The agenda in associa…",FALSE,0,NA,2021-12-06 14:41:15,FALSE,NA,"1467866734615048197",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sheitanyao1",11,TRUE,FALSE,NA,NA
"Discharged from hospital today with pericarditis medication and and told to limit exercise for a couple of weeks. C… https://t.co/ShcPcWvfqW",FALSE,4,NA,2021-12-06 14:41:10,TRUE,NA,"1467866710841511942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Djdjdj12390",2,FALSE,FALSE,NA,NA
"RT @ICNurses: ICN CEO @HowardCatton interviewed by @dwnews: “We strongly encourage all #healthcareworkers to get the #vaccine to protect th…",FALSE,0,NA,2021-12-06 14:40:21,FALSE,NA,"1467866504775536649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpringerNursing",9,TRUE,FALSE,NA,NA
"RT @BeenewsdailyB: The Democrats are violating Courts orders regarding #vaccine mandates.  https://t.co/DyqVWEzbL1",FALSE,0,NA,2021-12-06 14:40:10,FALSE,NA,"1467866462090145792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeenewsdailyB",1,TRUE,FALSE,NA,NA
"The researchers said the #disinformation was “being used as a kind of Trojan horse” to coax #New Zealanders from… https://t.co/xGAmP8MWzd",FALSE,0,NA,2021-12-06 14:40:07,TRUE,NA,"1467866448592789504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConnectFutures",0,FALSE,FALSE,NA,NA
"The Democrats are violating Courts orders regarding #vaccine mandates.  https://t.co/DyqVWEzbL1",FALSE,1,NA,2021-12-06 14:39:56,FALSE,NA,"1467866401474252800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeenewsdailyB",1,FALSE,FALSE,NA,NA
"New York City will implement a sweeping #vaccine mandate for all private employers, with effect from December 27 https://t.co/piT80gGk7A",FALSE,18,NA,2021-12-06 14:38:48,FALSE,NA,"1467866116756164613",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CNBCTV18Live",2,FALSE,FALSE,NA,NA
"Line up line up… #covid19 #vaccine #borisisaliar #toriesout #novaccinepassports  https://t.co/gJ47PaEKDI",FALSE,0,NA,2021-12-06 14:38:44,FALSE,NA,"1467866100524322825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miss_mojo",0,FALSE,FALSE,NA,NA
"Update on Court Challenges to Biden Covid Vaccine Rules. #vaccine #covid https://t.co/XLPrCK3WIL",FALSE,0,NA,2021-12-06 14:37:59,FALSE,NA,"1467865911814234118",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","DUAL_US",0,FALSE,FALSE,NA,NA
"RT @ProsumerSoft: 🗓️ 12.05.2021

🇺🇸 U.S. Population = 333,453,090

⬆️ 235,698,738 Americans got ONE #Vaccine Shot

⬆️ 198,962,520 Americans…",FALSE,0,NA,2021-12-06 14:37:37,FALSE,NA,"1467865820067995652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hard2finetj",2,TRUE,FALSE,NA,NA
"RT @ProsumerSoft: 🇺🇸 Everyone at @ProsumerSoft is Fully #Vaccinated

✅ 1st #COVID19 #Vaccine Shot/Jab
✅ 2nd #COVID19 #Vaccine Shot/Jab
✅ #C…",FALSE,0,NA,2021-12-06 14:37:22,FALSE,NA,"1467865757178548224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rosenchild",2,TRUE,FALSE,NA,NA
"A video from The @vaccinemakers Project - a classroom-based program of the Vaccine Education Center at the Children… https://t.co/h9trduLrBc",FALSE,0,NA,2021-12-06 14:37:05,TRUE,NA,"1467865683589578753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BerthaCentre",0,FALSE,FALSE,NA,NA
"Live Q&amp;A: Court Overrules Biden OSHA Vaccine Mandate; Swedes Unveil COVI... https://t.co/lN6eRlN6XA via @YouTube li… https://t.co/XlWSJ7dXXi",FALSE,0,NA,2021-12-06 14:36:57,TRUE,NA,"1467865649913335808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nati0naldiv0rce",0,FALSE,FALSE,NA,NA
"RT @Ruptly: Hundreds of protesters flooded the streets of #Belfast this Saturday, as the Northern Irish government introduces #vaccine pass…",FALSE,0,NA,2021-12-06 14:36:47,FALSE,NA,"1467865611162492928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suu_pp0223",13,TRUE,FALSE,NA,NA
"#NSTnation The government has decided to donate 559,200 #AstraZeneca #vaccine doses to #Bangladesh and 283,400 dose… https://t.co/PwI10MD1yS",FALSE,4,NA,2021-12-06 14:36:42,TRUE,NA,"1467865590014435329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NST_Online",3,FALSE,FALSE,NA,NA
"RT @ProsumerSoft: 🗓️ 12.05.2021

🇺🇸 U.S. Population = 333,453,090

⬆️ 235,698,738 Americans got ONE #Vaccine Shot

⬆️ 198,962,520 Americans…",FALSE,0,NA,2021-12-06 14:36:33,FALSE,NA,"1467865551468965902",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rosenchild",2,TRUE,FALSE,NA,NA
